IES,IES_ID,project_ID,loop_ID,loop_play_URL,track,loop_name,duration,is_adjusted,base_song_title,artist,music_genre,song_preview_url,song_cover_url,youtube_url,video_cover_url,gender
Baldiri Guilera,5,5,3_7,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/5a027e4e-a82c-40fd-a582-f6964db5a9fa,melodia 1,Nerea cositas del ayer parrita,"6,37",FALSE,"Cositas del Ayer, Parrita",Parrita,Flamenco,https://www.shazam.com/track/127973258/cositas-del-ayer,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/06/74/aa/0674aa21-0843-7163-f10d-117fd740ca0a/887396018204.tif/400x400cc.jpg,https://www.youtube.com//watch?v=gBGVNF122wM&pp=ygUhUGFycml0YSxDb3NpdGFzIGRlbCBBeWVyLCBQYXJyaXRh,https://i.ytimg.com/vi/gBGVNF122wM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDK2yZUChZ2VT4L46wBtJ5Q0gBhOg,f
Baldiri Guilera,5,6,8_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/b548bbd1-5892-453d-9bbd-9bacae96b5af,voz 3,Nicolas 9 de marzo,"6,66",FALSE,"9 de Marzo, Cyril Kamer",Cyril Kamer,Hip-Hop,https://www.shazam.com/track/658994724/9-de-marzo,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/8a/da/7a/8ada7a40-3b65-c96b-41d5-ce83c712e482/8445162860062.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=U4efZD_OzbY&pp=ygUjQ3lyaWwgS2FtZXIsOSBkZSBNYXJ6bywgQ3lyaWwgS2FtZXI%3D,https://i.ytimg.com/vi/U4efZD_OzbY/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAQtI180OFwfaoxRpanWhOMFoRKLA,m
Ribera Baixa ,3,3,3_1,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/db78132f-3dda-4410-bb4c-ae234faa8966,ritmo 3,noa dream on,"5,86",FALSE,"Dream On, Aerosmith",Aerosmith,Rock,https://www.shazam.com/track/11127316/dream-on,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/e2/87/d9/e287d987-7b92-7749-737f-b5b8a6913f88/22UM1IM38560.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=89dGC8de0CA&pp=ygUdQWVyb3NtaXRoLERyZWFtIE9uLCBBZXJvc21pdGg%3D,https://i.ytimg.com/vi/89dGC8de0CA/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBlqs7xT3rzpVU5nYV3ndg9iBcibg,f
Baldiri Guilera,5,6,3_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/9f188dcf-1447-4f45-a04f-d453ad9a02df,melodia 1,Noa moscow mule,"4,79",FALSE,"Moscow Mule, Bad Bunny",Bad Bunny,Música latina,https://www.shazam.com/track/614341383/moscow-mule,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/3e/04/eb/3e04ebf6-370f-f59d-ec84-2c2643db92f1/196626945068.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=p38WgakuYDo&pp=ygUgQmFkIEJ1bm55LE1vc2NvdyBNdWxlLCBCYWQgQnVubnk%3D,https://i.ytimg.com/vi/p38WgakuYDo/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDW9hsaraxr2lONzc7QXidUFUaWdA,f
Institut el Prat,2,2,6_3,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/c59c0b95-746c-416d-a6ea-2c1a3cee08b5,melodia 4,omar agua,"1,97",FALSE,"Agua (Music From ""Sponge On The Run"" Movie), Tainy & J Balvin",Tainy & J Balvin,Música latina,https://www.shazam.com/track/529155587/agua-music-from-sponge-on-the-run-movie,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/b1/d2/2b/b1d22b39-9c20-5b8e-e427-791acab92ec2/20UMGIM56228.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=QLz9VaksClg&pp=ygVOVGFpbnkgJiBKIEJhbHZpbixBZ3VhIChNdXNpYyBGcm9tICJTcG9uZ2UgT24gVGhlIFJ1biIgTW92aWUpLCBUYWlueSAmIEogQmFsdmlu,https://i.ytimg.com/vi/QLz9VaksClg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD8_JBLG4rKOedvPa93_O3zfBrowg,m
Escola Pepa Colomer,1,1,6_1,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/769ba245-13a3-479b-8f28-6f48d3bbc1e3,melodia 4,Oriana - Anuel AA - Tu No Lo Amas (320 kbps),"7,48",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=YmThOnFXM0E&pp=ygUhQW51ZWwgQUEsVMO6IE5vIExvIEFtYXMsIEFudWVsIEFB,https://i.ytimg.com/vi/YmThOnFXM0E/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDsHpIplr1npI3o0-tzCEn-MlWGVA,f
Institut el Prat,2,2,3_3,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/a7d79c52-019e-4657-84d8-62df575e195e,melodia 1,padilla sigue,"3,93",FALSE,"Sigue, Beny Jr, Morad & K y B","Beny Jr, Morad & K y B",Urbano latino,https://www.shazam.com/track/610316556/sigue,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/6c/49/37/6c4937f0-3fab-d1d8-ba4e-b95cc81b5249/8445162639651.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=jH6pCB61Bzk&pp=ygU0QmVueSBKciwgTW9yYWQgJiBLIHkgQixTaWd1ZSwgQmVueSBKciwgTW9yYWQgJiBLIHkgQg%3D%3D,https://i.ytimg.com/vi/jH6pCB61Bzk/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDe-6bPEQGX9gLz2CO8oAQ5TuzatA,m
Baldiri Guilera,5,6,7_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/1150109f-5d4b-4920-8111-41b4fa884062,voz 2,Patito juan,"3,63",FALSE,"El Patito Juan, Biper Y Sus Amigos",Biper Y Sus Amigos,Música infantil,https://www.shazam.com/track/76659556/el-patito-juan,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/c7/14/8a/c7148a14-cdf9-970a-f690-f5279a67586d/840092586460.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=SVTzDrUy0MQ&pp=ygU1QmlwZXIgWSBTdXMgQW1pZ29zLEVsIFBhdGl0byBKdWFuLCBCaXBlciBZIFN1cyBBbWlnb3M%3D,https://i.ytimg.com/vi/SVTzDrUy0MQ/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBYI-ImosmtngdNSUw_zXQK2Df-GQ,m
Baldiri Guilera,5,5,5_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/2a4d9c8e-b36e-4dc8-ba31-8081ea284e5b,melodia 3,Pau beatboc,"6,33",FALSE,"Le Coup De Pouce (Live), Berywam",Berywam,Beatbox,https://www.shazam.com/track/381531415/le-coup-de-pouce-live,,https://www.youtube.com//watch?v=9SFFRH1Do7s&pp=ygUoQmVyeXdhbSxMZSBDb3VwIERlIFBvdWNlIChMaXZlKSwgQmVyeXdhbQ%3D%3D,https://i.ytimg.com/vi/9SFFRH1Do7s/hqdefault.jpg?sqp=-oaymwE9COADEI4CSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4OgALACIoCDAgAEAEYfiATKH8wDw==&rs=AOn4CLAUTEoT56fA4RFQ1ECqjgC4_PPVrg,m
Baldiri Guilera,5,6,3_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/2cb11ce2-33d3-432a-b1f3-dd5ecda1e9cd,melodia 1,Pau Queen,"7,11",FALSE,"Bohemian Rhapsody, Queen",Queen,Rock,https://www.shazam.com/track/56670613/bohemian-rhapsody,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/a8/71/eb/a871ebc7-4a5a-2d7d-3963-b1302930e321/14UMGIM39390.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=fJ9rUzIMcZQ&pp=ygUeUXVlZW4sQm9oZW1pYW4gUmhhcHNvZHksIFF1ZWVu,https://i.ytimg.com/vi/fJ9rUzIMcZQ/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCaFjumjbtf_36j28c0msSqUvw4Fw,m
Ribera Baixa ,3,3,6_1,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/dc2f1c4d-f5c4-4919-83ff-0a2f22e20dfe,melodia 3,paula anuel aa,"1,85",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=YmThOnFXM0E&pp=ygUhQW51ZWwgQUEsVMO6IE5vIExvIEFtYXMsIEFudWVsIEFB,https://i.ytimg.com/vi/YmThOnFXM0E/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDsHpIplr1npI3o0-tzCEn-MlWGVA,f
Ribera Baixa ,3,4,2_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/4a223546-c6d3-4c01-8a35-6917573b4456,I. Ribera Baixa / 2,paula El Limbo,"3,32",FALSE,"Limbo, Daddy Yankee",Daddy Yankee,Urbano latino,https://www.shazam.com/track/66018927/limbo,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/e8/3b/d9/e83bd970-d922-f0cf-bada-4aba5044c0ee/13UACIM73677.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=6BTjG-dhf5s&pp=ygUgRGFkZHkgWWFua2VlLExpbWJvLCBEYWRkeSBZYW5rZWU%3D,https://i.ytimg.com/vi/6BTjG-dhf5s/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAJ4v7TBqgbSyhaa1X-mUPMYPSDBw,f
Ribera Baixa ,3,3,7_1,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/1571b07d-6891-4d3d-9f4a-ba8a34af4fe3,voz 1,paula rara vez,"4,01",FALSE,"Rara Vez, Taiu & Milo j",Taiu & Milo j,Urbano latino,https://www.shazam.com/track/651489590/rara-vez,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/9a/04/a4/9a04a42f-01fb-ada0-a00b-e4019ead5bfc/23UMGIM09623.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=aBSkvI0CkgU&pp=ygUlVGFpdSAmIE1pbG8gaixSYXJhIFZleiwgVGFpdSAmIE1pbG8gag%3D%3D,https://i.ytimg.com/vi/aBSkvI0CkgU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCNLajx-AbJ87XKoCqd4ENnNy-wHg,f
Baldiri Guilera,5,5,6_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/76730f87-411f-4568-91c5-6eaa12c1b56a,voz 1,Paula Te necesito anuel,"1,94",FALSE,"Te Necesito, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104621/te-necesito,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=6UVzVdNZFKk&pp=ygUeQW51ZWwgQUEsVGUgTmVjZXNpdG8sIEFudWVsIEFB,https://i.ytimg.com/vi/6UVzVdNZFKk/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCw-4LFzdHHnocJknu9EDwR3LasfA,f
Baldiri Guilera,5,6,5_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/0124d6af-0822-4b1b-a111-9d10ad560aa0,melodia 3,_Paulal as jordan,"7,59",FALSE,Las Jordan,Anuel AA,Urbano latino,https://lis.tn/LasJordan,https://i.scdn.co/image/ab67616d0000b273015e9561331b4f4fd120271c,https://www.youtube.com//watch?v=8UfguXHUjv8&pp=ygUTQW51ZWwgQUEsTGFzIEpvcmRhbg%3D%3D,https://i.ytimg.com/vi/8UfguXHUjv8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB3JrjKaBvh-csWtd3tRcAE05s6vw,f
Ribera Baixa ,3,3,7_2,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/4f17634c-dc0a-4291-90c3-177e5e147457,voz 1,paulo londra,10,FALSE,"Paulo Londra: Bzrp Music Sessions, Vol. 23, Bizarrap & Paulo Londra",Bizarrap & Paulo Londra,Música latina,https://www.shazam.com/track/613468712/paulo-londra-bzrp-music-sessions-vol-23,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/c1/10/65/c110658f-2512-6c19-8e93-118615f4970d/5054197164200.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=WkgHkrM9fo0&pp=ygVbQml6YXJyYXAgJiBQYXVsbyBMb25kcmEsUGF1bG8gTG9uZHJhOiBCenJwIE11c2ljIFNlc3Npb25zLCBWb2wuIDIzLCBCaXphcnJhcCAmIFBhdWxvIExvbmRyYQ%3D%3D,https://i.ytimg.com/vi/WkgHkrM9fo0/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLByMhUe2kMjQ8X5LdzckU7jxdHJKg,m
Escola Pepa Colomer,1,1,7_6,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/164c2dfa-0613-4123-b9d8-54473b529779,Voz 1,pepe chiquilla,"0,92",FALSE,Chiquilla,Seguridad social,Rock,https://www.shazam.com/es-es/track/46554988/chiquilla,https://is4-ssl.mzstatic.com/image/thumb/Features/v4/c7/c1/be/c7c1be98-622e-1dad-b14c-1e29e4eb1d65/dj.smjnmaxv.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=-d3mZmP_me4&pp=ygUaU2VndXJpZGFkIHNvY2lhbCxDaGlxdWlsbGE%3D,https://i.ytimg.com/vi/-d3mZmP_me4/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA7zZVMGAdqznEQ0bWQICac6Z7pyg,m
Baldiri Guilera,5,6,2_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/f957693c-0ab9-47f0-a6d3-d220047cfe9b,ritmo 2,Pol la cumbia de los vaqueros,"4,92",FALSE,"La Cumbia De Los Vaqueros, Bukano",Bukano,Música latina,https://www.shazam.com/track/662744954/la-cumbia-de-los-vaqueros,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/de/60/6f/de606f21-0a4a-d862-4ae7-21d03ad7955f/artwork.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=G8At5u106kw&pp=ygUoQnVrYW5vLExhIEN1bWJpYSBEZSBMb3MgVmFxdWVyb3MsIEJ1a2Fubw%3D%3D,https://i.ytimg.com/vi/G8At5u106kw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCkJgWF66GHgwn7R4japvWXV01Vvg,m
Institut el Prat,2,2,7_5,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/bcaa16bd-9bae-4d2d-8337-d3bf233c7e38,voz 1,Queralt Evil,"3,79",FALSE,"Evil, Interpol",Interpol,Indie-rock,https://www.shazam.com/track/281305116/evil,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/35/1c/49/351c49d2-503f-fbec-1cb6-73a48731e7f3/191401166058.png/400x400cc.jpg,https://www.youtube.com//watch?v=dkpgz3uQ58U&pp=ygUXSW50ZXJwb2wsRXZpbCwgSW50ZXJwb2w%3D,https://i.ytimg.com/vi/dkpgz3uQ58U/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAHFBF-lN4SytIYRVcDHJYMHY1fug,m
Escola El Prat,4,4,7_2,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/97d4aee0-e301-40a0-9b63-70badb2150f5,I. Escola El Prat / 2,ramon el popo,"4,23",FALSE,"Con Ella, El Popo",El Popo,Flamenco,https://www.shazam.com/track/638803515/con-ella,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/82/63/c1/8263c185-4481-940f-0e28-25c89371e31d/197187543045.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=QKqgnLuiqu4&pp=ygUZRWwgUG9wbyxDb24gRWxsYSwgRWwgUG9wbw%3D%3D,https://i.ytimg.com/vi/QKqgnLuiqu4/hqdefault.jpg?sqp=-oaymwE9COADEI4CSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Ac4GgALgA4oCDAgAEAEYZSBOKEkwDw==&rs=AOn4CLDuxFTThLwpBmbouPfH4DG0RM4apg,m
Baldiri Guilera,5,6,1_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/3d252ff2-1d57-4966-b45d-7aea942494e7,ritmo 1,Rania esclava brayant mayers,4,FALSE,"Esclava (feat. Anonimus, Anuel AA & Almighty) [Remix]",Brian Ma,Latino,https://www.shazam.com/es-es/track/284034781/esclava-feat-anonimus-anuel-aa-almighty-remix,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/bd/dc/74/bddc74a8-49e5-6fc9-e881-bc5e43ac5712/b318391b-cb0e-4162-9d8e-c87862fb877f.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=wohwc9MQt6A&pp=ygU-QnJpYW4gTWEsRXNjbGF2YSAoZmVhdC4gQW5vbmltdXMsIEFudWVsIEFBICYgQWxtaWdodHkpIFtSZW1peF0%3D,https://i.ytimg.com/vi/wohwc9MQt6A/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBQ5i8FTRPNt7yty9I9_p6CImozfg,f
Baldiri Guilera,5,6,7_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/47d58b26-268e-4199-87f9-ba790ce6ce3e,voz 2,Raul carrion,"7,81",TRUE,"Si La Calle Llama (feat. Myke Towers) [Remix], Eladio Carrión",Eladio Carrión,Urbano latino,https://www.shazam.com/es-es/track/659097877/si-la-calle-llama-feat-myke-towers-remix,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/2d/59/b6/2d59b6d2-bd1a-474c-1ee6-09099dce30d6/197188331313.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=_REASiFeT_g&pp=ygVORWxhZGlvIENhcnJpw7NuLFNpIExhIENhbGxlIExsYW1hIChmZWF0LiBNeWtlIFRvd2VycykgW1JlbWl4XSwgRWxhZGlvIENhcnJpw7Nu,https://i.ytimg.com/vi/_REASiFeT_g/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAVZzBNCiJE41KPPMX1G0eB8od9TA,m
Ribera Baixa ,3,3,7_3,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/76920216-e34e-4567-a433-19ad0ad5709a,voz 1,rayan,"22,87",FALSE, * cantó una canción él,rayan,Flamenco,,,,,m
Ribera Baixa ,3,3,4_1,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/3b169957-ec21-483d-b315-a3f86c08e5ca,melodia 1,rayan cas,"10,3",FALSE,"Lagrimas, pacodelosreyes",pacodelosreyes,Pop,https://www.shazam.com/track/614818829/lagrimas,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/84/d8/db/84d8dbed-df63-e768-78ea-294bdd9934fc/cover.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=JMAUXum3OFc&pp=ygUncGFjb2RlbG9zcmV5ZXMsTGFncmltYXMsIHBhY29kZWxvc3JleWVz,https://i.ytimg.com/vi/JMAUXum3OFc/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAT0lSJOEsK8jDqGLx-FWpBSR8fjA,m
Ribera Baixa ,3,3,3_7,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/03d4ee33-5c38-4de4-8cd1-30c2654f904a,ritmo 3,rise yubi,"5,4",FALSE,"RISE (feat. The Word Alive), League of Legends, The Glitch Mob & Mako","League of Legends, The Glitch Mob & Mako",Electrónica,https://www.shazam.com/track/440546584/rise-feat-the-word-alive,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/5b/02/8d/5b028d8b-f248-f85d-0c28-9d6a37fb1a02/8718857592600.png/400x400cc.jpg,https://www.youtube.com//watch?v=fB8TyLTD7EE&pp=ygVuTGVhZ3VlIG9mIExlZ2VuZHMsIFRoZSBHbGl0Y2ggTW9iICYgTWFrbyxSSVNFIChmZWF0LiBUaGUgV29yZCBBbGl2ZSksIExlYWd1ZSBvZiBMZWdlbmRzLCBUaGUgR2xpdGNoIE1vYiAmIE1ha28%3D,https://i.ytimg.com/vi/fB8TyLTD7EE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCxabB7LdDqHmHvj544RkZF7kZ2hw,f
Baldiri Guilera,5,5,3_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/bd9a13d0-be7e-4481-b89c-45e15cd43480,melodia 1,Rocio LOLA EL TONTO,"4,36",FALSE,"EL TONTO, Lola Índigo & Quevedo",Lola Índigo & Quevedo,Urbano latino,https://www.shazam.com/track/659005762/el-tonto,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9d/15/96/9d1596ec-bf49-14cf-1e26-39efda5683bb/22UM1IM44688.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=4G8bm3zz1ck&pp=ygU3TG9sYSDDjW5kaWdvICYgUXVldmVkbyxFTCBUT05UTywgTG9sYSDDjW5kaWdvICYgUXVldmVkbw%3D%3D,https://i.ytimg.com/vi/4G8bm3zz1ck/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB1CniBt1boh1-e0VYUxpIuHWX_sw,f
Institut el Prat,2,2,4_1,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/64e2b6a3-976c-4a76-8862-0da8ab26bfb6,Melodia 2,Rocio Mi estrella blanca,"10,88",FALSE,"Mi Estrella Blanca, Fondo Flamenco",Fondo Flamenco,Músicas del mundo,https://www.shazam.com/track/48950307/mi-estrella-blanca,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/8e/30/be/8e30be5d-aa17-01b5-1410-c62ec8a280f7/885686026076.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=RbWUS6Gv188&pp=ygUxRm9uZG8gRmxhbWVuY28sTWkgRXN0cmVsbGEgQmxhbmNhLCBGb25kbyBGbGFtZW5jbw%3D%3D,https://i.ytimg.com/vi/RbWUS6Gv188/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAnzV1PgBkpIPVv5vjE5RAcJv2Z3g,f
Institut el Prat,2,2,2_7,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/4cfe2640-a563-4c82-835e-663a87e42654,Ritmo 2,Roger lost my mind in hysteria Roger,"2,59",FALSE,"Lose My Mind In Hysteria, FakeFast & S.Inc",FakeFast & S.Inc,Downtempo,https://www.shazam.com/track/628441201/lose-my-mind-in-hysteria,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/09/54/1e/09541e8a-5176-1e15-f96e-564a3836df18/artwork.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=vBywA5tbeyI&pp=ygU7RmFrZUZhc3QgJiBTLkluYyxMb3NlIE15IE1pbmQgSW4gSHlzdGVyaWEsIEZha2VGYXN0ICYgUy5JbmM%3D,https://i.ytimg.com/vi/vBywA5tbeyI/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLATyD0aNahfGGrS29xLpcpi-seRWw,m
